AF3,AF4,Fp1,Fp2,AF7,AF8
3.650639953074775,3.4167236675019916,12.656192963051316,13.554336337387905,22.87710103281871,19.54345527437222
3.6662177721392823,3.4684133208737657,12.31498407261267,20.94006902391425,26.169695968188684,27.367313900493482
3.433059917498796,4.460063403131972,10.281343606425498,14.894071067172494,19.8716214789213,23.023255238459008
3.7554381632173808,4.031889673650912,12.467396951290732,9.827605448851148,21.360037354394372,15.625097620516081
4.876765622046759,3.310237802295625,17.148347692431965,12.687700454752013,25.837788490290357,21.826726256357315
