AF3,AF4,Fp1,Fp2,AF7,AF8
2.0517018025722296,2.499152607548748,5.5439151150958965,5.825288730297553,7.007398736885128,16.617514052726897
2.01397521194748,2.4048882864252605,5.282613853803795,7.394791637049924,6.0774468336570475,15.87549236064655
2.108113114253683,2.591104230562935,5.654388772969076,6.632446504348788,6.406880588954839,12.455480282163476
1.9480531857189303,2.939514166285427,4.888206108163525,6.954333340847275,6.709716824661181,14.308637415971795
2.523785228461371,3.456081283215934,5.156154021008288,6.312385546387722,6.773251504916988,14.279942000513394
