AF3,AF4,Fp1,Fp2,AF7,AF8
10.338306888404647,13.841705880016313,49.63954924043963,34.81676732788634,36.11735517691678,30.466865300579695
14.623256318163689,12.710345265956105,41.769741677036706,37.70680297373199,40.505914301695114,35.460179337256804
10.621585158165606,16.0842333716403,59.62454736227934,29.872974352765336,62.53414340040904,40.545133472759076
16.35683377407314,11.64790366667618,28.206112900263303,31.583353159806908,60.010012269445355,44.97984288291156
14.963656770901355,12.41922113994175,36.77494268692433,25.956803067936388,49.894032446168964,43.051182251131
