AF3,AF4,Fp1,Fp2,AF7,AF8
3.976774325,5.729162812,26.07567925,19.87428186,20.20405224,23.39341328
3.580146466,4.885832545,23.30866737,17.19087796,23.215051,27.79843664
3.895740064,6.827804901,12.02496213,13.01713437,15.23386692,16.27935386
3.912641317,4.273134258,17.06378833,13.86073542,30.72047277,19.8769677
3.946072608,5.69925422,15.87839017,7.981865033,18.17318674,22.10912862
