AF3,AF4,Fp1,Fp2,AF7,AF8
6.396362547199653,7.870821721672748,21.27952289829422,17.02944639133887,15.745114379760183,29.251674404339827
8.675003863785385,8.259363199090885,11.676820993439545,13.251528785133484,14.854531034465213,21.875683555793085
7.106575997993408,8.237730761541096,10.14155013417738,10.585463370537635,14.601977677626973,20.2233600861068
8.496372907428398,7.618294597594149,11.974034367411775,8.931487211109248,23.12490283603755,12.561678039747072
8.05468754339257,6.963689865061717,12.67174445788831,9.20655553115709,23.164689356243755,16.150106974464666
