AF3,AF4,Fp1,Fp2,AF7,AF8
17.300129066860777,10.592382785634667,39.117560538553036,33.71031649634769,44.71222946621205,38.32931895341988
21.846240355436972,17.52739158599358,50.37124035153009,68.46986540053801,41.95807424552378,47.39602371444982
19.982017316367422,11.561259875946131,39.06558785275869,35.79423413059641,34.11498421038229,26.799365345460394
19.953815453425527,19.118259430833827,47.55348960252782,24.878026750840924,47.03014028187012,20.699146952751626
12.05958090717195,13.440452599880535,29.68502678491051,21.275269948882325,42.41976895813589,36.32813265098901
