AF3,AF4,Fp1,Fp2,AF7,AF8
14.172220488461067,12.558573740393138,29.923075177172105,29.547039782352503,34.581274148347234,34.705712220896885
15.943146847243332,19.357710590074685,38.984441258667914,39.15700344984661,51.754813689787674,51.835851657894864
14.460013550722477,13.314942392592199,35.377056149925274,36.30283230533376,53.40938724459261,50.57888751338531
11.153551584326639,16.396280678386233,38.94313011598622,49.178070684644645,44.33135024656684,35.22518993316154
15.596221414930273,17.64317545707943,62.27978522615862,52.407776912507344,56.7016237077129,43.516072477243874
