,AF3,AF4,AF7,AF8,Fp1,Fp2
0,4.43503565643566,0.247354047439771,6.372066555109,9.26689186627987,3.82060096016824,0.0
1,1.0592769229149,0.628956617050299,2.77462155220157,3.74291589065652,1.19784273527559,0.0
2,0.683343571365102,1.37247886033036,1.24908792252179,1.21496960721988,0.558780651788573,0.0
3,1.39880478550483,0.634539349754003,2.83200564553798,1.90532086353989,0.766989348603027,0.0
