,AF3,AF4,AF7,AF8,Fp1,Fp2
0,15.6210724915304,0.0039689361261305,14.8769102934677,16.4180928421858,1.95359539342064,0.0
1,4.57321573620059,0.0048328328216043,4.15029213766503,6.91178710603896,1.0785119391444,0.0
2,3.09044539963522,0.0613176343731381,2.78220301768321,6.15189917347555,0.817636389165404,0.0
3,1.07716045107406,0.774544844592545,1.19806259060714,1.73400552857411,0.377147903734318,0.0
